"region","scenario","sector","year","Water_Withdrawal"
"China","Policy_CI_MIROC","elec_gas (CC CCS)","2040",2.135851827
"China","Policy_CI_MIROC","elec_refined liquids (CC CCS)","2040",0.2951558894
"China","Policy_CI_MIROC","electricity","2040",77.3040274106565
"China","Policy_CI_MIROC","industry","2040",132.124
"China","Policy_CI_MIROC","municipal water","2040",100.233
"China","Policy_CI_MIROC","nuclearFuelGenII","2040",0.0218835
"China","Policy_CI_MIROC","nuclearFuelGenIII","2040",0.426545
"China","Policy_CI_MIROC","regional coal","2040",0.6778063
"China","Policy_CI_MIROC","regional natural gas","2040",0.000376447
"China","Policy_CI_MIROC","regional oil","2040",5.05973
"Taiwan","Policy_CI_MIROC","Beef","2040",0.0016088895
"Taiwan","Policy_CI_MIROC","Dairy","2040",1.18203374e-06
"Taiwan","Policy_CI_MIROC","Pork","2040",0.1321468292
"Taiwan","Policy_CI_MIROC","Poultry","2040",1.367005262e-05
"Taiwan","Policy_CI_MIROC","SheepGoat","2040",1.9117187e-05
"Taiwan","Policy_CI_MIROC","ces","2040",0.00048492807
"Taiwan","Policy_CI_MIROC","elec_biomass (IGCC CCS)","2040",0.016004774869
"Taiwan","Policy_CI_MIROC","elec_biomass (conv CCS)","2040",0.028253820231
"Taiwan","Policy_CI_MIROC","elec_coal (IGCC CCS)","2040",0.062082311175
"Taiwan","Policy_CI_MIROC","elec_coal (conv pul CCS)","2040",0.16357357028
"Taiwan","Policy_CI_MIROC","elec_gas (CC CCS)","2040",0.03538397527
"Taiwan","Policy_CI_MIROC","elec_refined liquids (CC CCS)","2040",0.0539918372
"Taiwan","Policy_CI_MIROC","electricity","2040",2.72620963519654
"Taiwan","Policy_CI_MIROC","industry","2040",10.8731
"Taiwan","Policy_CI_MIROC","municipal water","2040",3.54714
"Taiwan","Policy_CI_MIROC","nuclearFuelGenII","2040",0.00467265
"Taiwan","Policy_CI_MIROC","nuclearFuelGenIII","2040",0.00388954
"Taiwan","Policy_CI_MIROC","regional coal","2040",0.015527995
"Taiwan","Policy_CI_MIROC","regional natural gas","2040",3.703718e-05
"Taiwan","Policy_CI_MIROC","regional oil","2040",0.25250078
"Global","Policy_CI_MIROC","Beef","2040",37.74192962114
"Global","Policy_CI_MIROC","Corn","2040",207.014850457343
"Global","Policy_CI_MIROC","Dairy","2040",42.6253943299338
"Global","Policy_CI_MIROC","FiberCrop","2040",238.048909903251
"Global","Policy_CI_MIROC","FodderGrass","2040",1.33760968362215
"Global","Policy_CI_MIROC","FodderHerb","2040",49.6944117764278
"Global","Policy_CI_MIROC","MiscCrop","2040",554.599667512548
"Global","Policy_CI_MIROC","OilCrop","2040",134.281535911791
"Global","Policy_CI_MIROC","OtherGrain","2040",66.1758244245369
"Global","Policy_CI_MIROC","PalmFruit","2040",0.1709589435
"Global","Policy_CI_MIROC","Pork","2040",38.59822186632
"Global","Policy_CI_MIROC","Poultry","2040",0.00447863801762
"Global","Policy_CI_MIROC","Rice","2040",595.58652503911
"Global","Policy_CI_MIROC","RootTuber","2040",37.5834479553184
"Global","Policy_CI_MIROC","SheepGoat","2040",12.1848442228351
"Global","Policy_CI_MIROC","SugarCrop","2040",267.615006202833
"Global","Policy_CI_MIROC","Wheat","2040",550.085658765485
"Global","Policy_CI_MIROC","biomass","2040",31.955722492521
"Global","Policy_CI_MIROC","ces","2040",2.3722548208627
"Global","Policy_CI_MIROC","elec_biomass (IGCC CCS)","2040",2.1204929688683
"Global","Policy_CI_MIROC","elec_biomass (conv CCS)","2040",62.1067170014179
"Global","Policy_CI_MIROC","elec_coal (IGCC CCS)","2040",8.67601250356979
"Global","Policy_CI_MIROC","elec_coal (conv pul CCS)","2040",51.519433777246
"Global","Policy_CI_MIROC","elec_gas (CC CCS)","2040",18.09552480453
"Global","Policy_CI_MIROC","elec_refined liquids (CC CCS)","2040",9.25945833813019
"Global","Policy_CI_MIROC","electricity","2040",284.474965634078
"Global","Policy_CI_MIROC","industry","2040",434.368443
"Global","Policy_CI_MIROC","municipal water","2040",645.1579
"Global","Policy_CI_MIROC","nuclearFuelGenII","2040",0.3289655476
"Global","Policy_CI_MIROC","nuclearFuelGenIII","2040",1.349535676006
"Global","Policy_CI_MIROC","regional coal","2040",1.31243977758
"Global","Policy_CI_MIROC","regional natural gas","2040",0.003413436925
"Global","Policy_CI_MIROC","regional oil","2040",24.55504427
"China","Policy_CI_MIROC","Beef","2045",10.97240628
"China","Policy_CI_MIROC","Corn","2045",38.8405224159245
"China","Policy_CI_MIROC","Dairy","2045",9.0719372
"China","Policy_CI_MIROC","FiberCrop","2045",7.8048353236
"China","Policy_CI_MIROC","MiscCrop","2045",40.888092850571
"China","Policy_CI_MIROC","OilCrop","2045",16.301621591
"China","Policy_CI_MIROC","OtherGrain","2045",0.7082924206444
"China","Policy_CI_MIROC","Pork","2045",25.6560172
"China","Policy_CI_MIROC","Poultry","2045",0.001661636849
"China","Policy_CI_MIROC","Rice","2045",88.50302355921
"China","Policy_CI_MIROC","RootTuber","2045",1.8206343727
"China","Policy_CI_MIROC","SheepGoat","2045",4.9090599
"China","Policy_CI_MIROC","SugarCrop","2045",1.864458516
"China","Policy_CI_MIROC","Wheat","2045",88.24987903
"China","Policy_CI_MIROC","biomass","2045",1.58454158656834
"China","Policy_CI_MIROC","ces","2045",0.11957721673
"China","Policy_CI_MIROC","elec_biomass (IGCC CCS)","2045",0.733088979
"China","Policy_CI_MIROC","elec_biomass (conv CCS)","2045",5.772875346
"China","Policy_CI_MIROC","elec_coal (IGCC CCS)","2045",4.947259066
"China","Policy_CI_MIROC","elec_coal (conv pul CCS)","2045",25.688937941
"China","Policy_CI_MIROC","elec_gas (CC CCS)","2045",2.94075979
"China","Policy_CI_MIROC","elec_refined liquids (CC CCS)","2045",0.3180512368
"China","Policy_CI_MIROC","electricity","2045",57.3446320317525
"China","Policy_CI_MIROC","industry","2045",130.315
"China","Policy_CI_MIROC","municipal water","2045",99.3324
"China","Policy_CI_MIROC","nuclearFuelGenII","2045",0.0175782
"China","Policy_CI_MIROC","nuclearFuelGenIII","2045",0.578771
"China","Policy_CI_MIROC","regional coal","2045",0.4907077
"China","Policy_CI_MIROC","regional natural gas","2045",0.000408642
"China","Policy_CI_MIROC","regional oil","2045",4.87435
"Taiwan","Policy_CI_MIROC","Beef","2045",0.0018022362
"Taiwan","Policy_CI_MIROC","Dairy","2045",1.18566334e-06
"Taiwan","Policy_CI_MIROC","Pork","2045",0.1334252039
"Taiwan","Policy_CI_MIROC","Poultry","2045",1.382835964e-05
"Taiwan","Policy_CI_MIROC","SheepGoat","2045",1.6344108e-05
"Taiwan","Policy_CI_MIROC","ces","2045",0.0020156059
"Taiwan","Policy_CI_MIROC","elec_biomass (IGCC CCS)","2045",0.024118426569
"Taiwan","Policy_CI_MIROC","elec_biomass (conv CCS)","2045",0.031204761275
"Taiwan","Policy_CI_MIROC","elec_coal (IGCC CCS)","2045",0.092219705996
"Taiwan","Policy_CI_MIROC","elec_coal (conv pul CCS)","2045",0.20355778433
"Taiwan","Policy_CI_MIROC","elec_gas (CC CCS)","2045",0.05738068185
"Taiwan","Policy_CI_MIROC","elec_refined liquids (CC CCS)","2045",0.06304048909
"Taiwan","Policy_CI_MIROC","electricity","2045",1.96030530159154
"Taiwan","Policy_CI_MIROC","industry","2045",10.8001
"Taiwan","Policy_CI_MIROC","municipal water","2045",3.51923
"Taiwan","Policy_CI_MIROC","nuclearFuelGenII","2045",0.00375337
"Taiwan","Policy_CI_MIROC","nuclearFuelGenIII","2045",0.00643215
"Taiwan","Policy_CI_MIROC","regional coal","2045",0.009582318
"Taiwan","Policy_CI_MIROC","regional natural gas","2045",3.826161e-05
"Taiwan","Policy_CI_MIROC","regional oil","2045",0.22979859
"Global","Policy_CI_MIROC","Beef","2045",40.45502922914
"Global","Policy_CI_MIROC","Corn","2045",216.388596797465
"Global","Policy_CI_MIROC","Dairy","2045",45.8141299215633
"Global","Policy_CI_MIROC","FiberCrop","2045",244.569875139525
"Global","Policy_CI_MIROC","FodderGrass","2045",1.58997806701229
"Global","Policy_CI_MIROC","FodderHerb","2045",55.0990502979706
"Global","Policy_CI_MIROC","MiscCrop","2045",590.616959638236
"Global","Policy_CI_MIROC","OilCrop","2045",139.834665423346
"Global","Policy_CI_MIROC","OtherGrain","2045",68.349460058626
"Global","Policy_CI_MIROC","PalmFruit","2045",0.1913379325
"Global","Policy_CI_MIROC","Pork","2045",39.41033213041
"Global","Policy_CI_MIROC","Poultry","2045",0.00467843656604
"Global","Policy_CI_MIROC","Rice","2045",605.95556632237
"Global","Policy_CI_MIROC","RootTuber","2045",38.6690405392438
"Global","Policy_CI_MIROC","SheepGoat","2045",13.0807666343337
"Global","Policy_CI_MIROC","SugarCrop","2045",285.723304844826
"Global","Policy_CI_MIROC","Wheat","2045",555.616455070909
"Global","Policy_CI_MIROC","biomass","2045",44.2694089303592
"Global","Policy_CI_MIROC","ces","2045",9.30272923429293
"Global","Policy_CI_MIROC","elec_biomass (IGCC CCS)","2045",3.2426572591146
"Global","Policy_CI_MIROC","elec_biomass (conv CCS)","2045",72.050344399715
"Global","Policy_CI_MIROC","elec_coal (IGCC CCS)","2045",12.340402438679
"Global","Policy_CI_MIROC","elec_coal (conv pul CCS)","2045",65.6605087811781
"Global","Policy_CI_MIROC","elec_gas (CC CCS)","2045",24.41869384766
"Global","Policy_CI_MIROC","elec_refined liquids (CC CCS)","2045",10.4109608999111
"Global","Policy_CI_MIROC","electricity","2045",238.77727568413
"Global","Policy_CI_MIROC","industry","2045",453.138863
"Global","Policy_CI_MIROC","municipal water","2045",663.80014
"Global","Policy_CI_MIROC","nuclearFuelGenII","2045",0.264245807
"Global","Policy_CI_MIROC","nuclearFuelGenIII","2045",1.7084507771
"Global","Policy_CI_MIROC","regional coal","2045",1.09662234618
"Global","Policy_CI_MIROC","regional natural gas","2045",0.003919176437
"Global","Policy_CI_MIROC","regional oil","2045",23.84190152
"China","Policy_CI_MIROC","Beef","2050",10.91365717
"China","Policy_CI_MIROC","Corn","2050",37.7171997807431
"China","Policy_CI_MIROC","Dairy","2050",8.9905336
"China","Policy_CI_MIROC","FiberCrop","2050",7.537019783
"China","Policy_CI_MIROC","MiscCrop","2050",40.469686214901
"China","Policy_CI_MIROC","OilCrop","2050",16.402957229
"China","Policy_CI_MIROC","OtherGrain","2050",0.6656846223952
"China","Policy_CI_MIROC","Pork","2050",25.4513086
"China","Policy_CI_MIROC","Poultry","2050",0.001648829408
"China","Policy_CI_MIROC","Rice","2050",86.0153257411
"China","Policy_CI_MIROC","RootTuber","2050",1.7371300882
"China","Policy_CI_MIROC","SheepGoat","2050",4.8818939
"China","Policy_CI_MIROC","SugarCrop","2050",1.97124334
"China","Policy_CI_MIROC","Wheat","2050",83.54809151
"China","Policy_CI_MIROC","biomass","2050",2.183423160794
"China","Policy_CI_MIROC","ces","2050",1.61707399518427
"China","Policy_CI_MIROC","elec_biomass (IGCC CCS)","2050",0.998821873
"China","Policy_CI_MIROC","elec_biomass (conv CCS)","2050",8.5832844149
"China","Policy_CI_MIROC","elec_coal (IGCC CCS)","2050",6.268141867
"China","Policy_CI_MIROC","elec_coal (conv pul CCS)","2050",31.034109161
"China","Policy_CI_MIROC","elec_gas (CC CCS)","2050",3.543777729
"China","Policy_CI_MIROC","elec_refined liquids (CC CCS)","2050",0.29637433097
"China","Policy_CI_MIROC","electricity","2050",49.2429445196882
"China","Policy_CI_MIROC","industry","2050",127.596
"China","Policy_CI_MIROC","municipal water","2050",97.2957
"China","Policy_CI_MIROC","nuclearFuelGenII","2050",0.013273
"China","Policy_CI_MIROC","nuclearFuelGenIII","2050",0.702429
"China","Policy_CI_MIROC","regional coal","2050",0.3760612
"China","Policy_CI_MIROC","regional natural gas","2050",0.000446906
"China","Policy_CI_MIROC","regional oil","2050",4.46555
"Taiwan","Policy_CI_MIROC","Beef","2050",0.0019151658
"Taiwan","Policy_CI_MIROC","Dairy","2050",1.18817571e-06
"Taiwan","Policy_CI_MIROC","Pork","2050",0.1340020985
"Taiwan","Policy_CI_MIROC","Poultry","2050",1.388872897e-05
"Taiwan","Policy_CI_MIROC","SheepGoat","2050",1.3669953e-05
"Taiwan","Policy_CI_MIROC","ces","2050",0.039567770330273
"Taiwan","Policy_CI_MIROC","elec_biomass (IGCC CCS)","2050",0.051367749183
"Taiwan","Policy_CI_MIROC","elec_biomass (conv CCS)","2050",0.075769273088
"Taiwan","Policy_CI_MIROC","elec_coal (IGCC CCS)","2050",0.151091701267
"Taiwan","Policy_CI_MIROC","elec_coal (conv pul CCS)","2050",0.29639453295
"Taiwan","Policy_CI_MIROC","elec_gas (CC CCS)","2050",0.09896904027
"Taiwan","Policy_CI_MIROC","elec_refined liquids (CC CCS)","2050",0.07669398822
"Taiwan","Policy_CI_MIROC","electricity","2050",1.2646398923018
"Taiwan","Policy_CI_MIROC","industry","2050",10.7774
"Taiwan","Policy_CI_MIROC","municipal water","2050",3.46854
"Taiwan","Policy_CI_MIROC","nuclearFuelGenII","2050",0.0028341
"Taiwan","Policy_CI_MIROC","nuclearFuelGenIII","2050",0.00942107
"Taiwan","Policy_CI_MIROC","regional coal","2050",0.004914484
"Taiwan","Policy_CI_MIROC","regional natural gas","2050",3.756275e-05
"Taiwan","Policy_CI_MIROC","regional oil","2050",0.20180609
"Global","Policy_CI_MIROC","Beef","2050",43.2404255747999
"Global","Policy_CI_MIROC","Corn","2050",222.765426338754
"Global","Policy_CI_MIROC","Dairy","2050",48.9817859267757
"Global","Policy_CI_MIROC","FiberCrop","2050",237.422022287958
"Global","Policy_CI_MIROC","FodderGrass","2050",1.84329092232535
"Global","Policy_CI_MIROC","FodderHerb","2050",60.3706916587167
"Global","Policy_CI_MIROC","MiscCrop","2050",614.459072614232
"Global","Policy_CI_MIROC","OilCrop","2050",147.071770696884
"Global","Policy_CI_MIROC","OtherGrain","2050",69.9307346739125
"Global","Policy_CI_MIROC","PalmFruit","2050",0.2113162776
"Global","Policy_CI_MIROC","Pork","2050",39.85184291919
"Global","Policy_CI_MIROC","Poultry","2050",0.00484779421687
"Global","Policy_CI_MIROC","Rice","2050",592.3103321983
"Global","Policy_CI_MIROC","RootTuber","2050",39.0379234849938
"Global","Policy_CI_MIROC","SheepGoat","2050",13.9751770725509
"Global","Policy_CI_MIROC","SugarCrop","2050",296.897771038994
"Global","Policy_CI_MIROC","Wheat","2050",558.981586743893
"Global","Policy_CI_MIROC","biomass","2050",54.1275511005444
"Global","Policy_CI_MIROC","ces","2050",20.4987095687206
"Global","Policy_CI_MIROC","elec_biomass (IGCC CCS)","2050",4.3194371177401
"Global","Policy_CI_MIROC","elec_biomass (conv CCS)","2050",75.5716977694789
"Global","Policy_CI_MIROC","elec_coal (IGCC CCS)","2050",15.4151870290879
"Global","Policy_CI_MIROC","elec_coal (conv pul CCS)","2050",76.8929403774762
"Global","Policy_CI_MIROC","elec_gas (CC CCS)","2050",29.49476981751
"Global","Policy_CI_MIROC","elec_refined liquids (CC CCS)","2050",10.5035201593522
"Global","Policy_CI_MIROC","electricity","2050",216.929306658155
"Global","Policy_CI_MIROC","industry","2050",471.918836
"Global","Policy_CI_MIROC","municipal water","2050",676.30643
"Global","Policy_CI_MIROC","nuclearFuelGenII","2050",0.1995246125
"Global","Policy_CI_MIROC","nuclearFuelGenIII","2050",2.0482648304
"Global","Policy_CI_MIROC","regional coal","2050",0.97908351604
"Global","Policy_CI_MIROC","regional natural gas","2050",0.004615892
"Global","Policy_CI_MIROC","regional oil","2050",23.49948852
"China","Policy_CI_MIROC","Beef","2055",10.745678414
"China","Policy_CI_MIROC","Corn","2055",37.211362404572
"China","Policy_CI_MIROC","Dairy","2055",8.8189237
"China","Policy_CI_MIROC","FiberCrop","2055",7.3453419491
"China","Policy_CI_MIROC","MiscCrop","2055",40.179185497073
"China","Policy_CI_MIROC","OilCrop","2055",16.838884433
"China","Policy_CI_MIROC","OtherGrain","2055",0.6547739091935
"China","Policy_CI_MIROC","Pork","2055",24.9798424
"China","Policy_CI_MIROC","Poultry","2055",0.001619507796
"China","Policy_CI_MIROC","Rice","2055",83.47972957151
"China","Policy_CI_MIROC","RootTuber","2055",1.7003638601
"China","Policy_CI_MIROC","SheepGoat","2055",4.8147086
"China","Policy_CI_MIROC","SugarCrop","2055",1.908506556
"China","Policy_CI_MIROC","Wheat","2055",81.79357278
"China","Policy_CI_MIROC","biomass","2055",2.7682445447267
"China","Policy_CI_MIROC","ces","2055",5.2695464477104
"China","Policy_CI_MIROC","elec_biomass (IGCC CCS)","2055",1.212082933
"China","Policy_CI_MIROC","elec_biomass (conv CCS)","2055",11.3325711727
"China","Policy_CI_MIROC","elec_coal (IGCC CCS)","2055",7.27326626
"China","Policy_CI_MIROC","elec_coal (conv pul CCS)","2055",34.746890861
"China","Policy_CI_MIROC","elec_gas (CC CCS)","2055",3.953861218
"China","Policy_CI_MIROC","elec_refined liquids (CC CCS)","2055",0.27728193443
"China","Policy_CI_MIROC","electricity","2055",49.5316062458187
"China","Policy_CI_MIROC","industry","2055",125.073
"China","Policy_CI_MIROC","municipal water","2055",94.2095
"China","Policy_CI_MIROC","nuclearFuelGenII","2055",0.00945501
"China","Policy_CI_MIROC","nuclearFuelGenIII","2055",0.788869
"China","Policy_CI_MIROC","regional coal","2055",0.3409481
"China","Policy_CI_MIROC","regional natural gas","2055",0.000538704
"China","Policy_CI_MIROC","regional oil","2055",4.005155
"Taiwan","Policy_CI_MIROC","Beef","2055",0.00199944328
"Taiwan","Policy_CI_MIROC","Dairy","2055",1.18889723e-06
"Taiwan","Policy_CI_MIROC","Pork","2055",0.134285123
"Taiwan","Policy_CI_MIROC","Poultry","2055",1.391388113e-05
"Taiwan","Policy_CI_MIROC","SheepGoat","2055",1.2926749e-05
"Taiwan","Policy_CI_MIROC","ces","2055",0.171679474210509
"Taiwan","Policy_CI_MIROC","elec_biomass (IGCC CCS)","2055",0.085043327502
"Taiwan","Policy_CI_MIROC","elec_biomass (conv CCS)","2055",0.14084012654
"Taiwan","Policy_CI_MIROC","elec_coal (IGCC CCS)","2055",0.198083070367
"Taiwan","Policy_CI_MIROC","elec_coal (conv pul CCS)","2055",0.35287960735
"Taiwan","Policy_CI_MIROC","elec_gas (CC CCS)","2055",0.13999318658
"Taiwan","Policy_CI_MIROC","elec_refined liquids (CC CCS)","2055",0.068807915034
"Taiwan","Policy_CI_MIROC","electricity","2055",1.03725673153475
"Taiwan","Policy_CI_MIROC","industry","2055",10.7961
"Taiwan","Policy_CI_MIROC","municipal water","2055",3.40171
"Taiwan","Policy_CI_MIROC","nuclearFuelGenII","2055",0.00201887
"Taiwan","Policy_CI_MIROC","nuclearFuelGenIII","2055",0.0118019
"Taiwan","Policy_CI_MIROC","regional coal","2055",0.003483899
"Taiwan","Policy_CI_MIROC","regional natural gas","2055",3.862267e-05
"Taiwan","Policy_CI_MIROC","regional oil","2055",0.179033
"Global","Policy_CI_MIROC","Beef","2055",45.73770737503
"Global","Policy_CI_MIROC","Corn","2055",227.910412751486
"Global","Policy_CI_MIROC","Dairy","2055",51.5913558131972
"Global","Policy_CI_MIROC","FiberCrop","2055",217.582823714131
"Global","Policy_CI_MIROC","FodderGrass","2055",1.92249871113436
"Global","Policy_CI_MIROC","FodderHerb","2055",64.7853894756576
"Global","Policy_CI_MIROC","MiscCrop","2055",635.063667120982
"Global","Policy_CI_MIROC","OilCrop","2055",154.007462215364
"Global","Policy_CI_MIROC","OtherGrain","2055",70.3430526120945
"Global","Policy_CI_MIROC","PalmFruit","2055",0.2153873744
"Global","Policy_CI_MIROC","Pork","2055",39.93455292207
"Global","Policy_CI_MIROC","Poultry","2055",0.00498123172683
"Global","Policy_CI_MIROC","Rice","2055",581.23973445741
"Global","Policy_CI_MIROC","RootTuber","2055",39.1751743139307
"Global","Policy_CI_MIROC","SheepGoat","2055",14.8126945743217
"Global","Policy_CI_MIROC","SugarCrop","2055",300.189585850372
"Global","Policy_CI_MIROC","Wheat","2055",547.873022756358
"Global","Policy_CI_MIROC","biomass","2055",57.7118439200267
"Global","Policy_CI_MIROC","ces","2055",29.2921746992355
"Global","Policy_CI_MIROC","elec_biomass (IGCC CCS)","2055",5.2112188384772
"Global","Policy_CI_MIROC","elec_biomass (conv CCS)","2055",65.673700150892
"Global","Policy_CI_MIROC","elec_coal (IGCC CCS)","2055",17.8875985907924
"Global","Policy_CI_MIROC","elec_coal (conv pul CCS)","2055",84.527923225809
"Global","Policy_CI_MIROC","elec_gas (CC CCS)","2055",33.79080933726
"Global","Policy_CI_MIROC","elec_refined liquids (CC CCS)","2055",10.3525299561978
"Global","Policy_CI_MIROC","electricity","2055",208.328363360099
"Global","Policy_CI_MIROC","industry","2055",490.505288
"Global","Policy_CI_MIROC","municipal water","2055",684.4279
"Global","Policy_CI_MIROC","nuclearFuelGenII","2055",0.1421236289
"Global","Policy_CI_MIROC","nuclearFuelGenIII","2055",2.3309795729
